4450,30,23.54047393798828,384084.0,0.8
4439,30,24.417362213134766,384084.0,0.8
4462,30,24.12933087348938,384084.0,0.8
4439,30,22.43768811225891,384084.0,0.8
4445,30,19.768534183502197,384084.0,0.8
4439,30,20.831529140472412,384084.0,0.8


## iters = 60
4447,60,47.956236124038696,384084.0,0.8
4439,60,47.025147914886475,384084.0,0.8
4439,60,44.48873805999756,384084.0,0.8
4439,60,50.00369691848755,384084.0,0.8
4439,60,47.450586795806885,384084.0,0.8
